"species","dd long","dd lat","season","sex","group"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.025,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.05,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.1,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.1,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.1,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.1,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.125,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.15,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.2,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.275,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.325,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.325,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.325,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.35,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.35,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.375,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",18.4,41.775,"AutWin","F","F_AutWin"
"Prionace glauca",18.425,41.825,"AutWin","F","F_AutWin"
"Prionace glauca",18.45,41.8,"AutWin","F","F_AutWin"
"Prionace glauca",18.45,41.8,"AutWin","F","F_AutWin"
"Prionace glauca",18.425,41.8,"AutWin","F","F_AutWin"
"Prionace glauca",18.375,41.75,"AutWin","F","F_AutWin"
"Prionace glauca",18.325,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",18.275,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.2,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.125,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.075,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.075,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.075,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.05,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",17.95,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",17.925,41.6,"AutWin","F","F_AutWin"
"Prionace glauca",17.9,41.6,"AutWin","F","F_AutWin"
