"species","dd long","dd lat","sex"
"Prionace glauca",17.95,39.4,"M"
"Prionace glauca",17.875,39.4,"M"
"Prionace glauca",17.725,39.375,"M"
"Prionace glauca",17.625,39.35,"M"
"Prionace glauca",17.6,39.35,"M"
"Prionace glauca",17.6,39.35,"M"
"Prionace glauca",17.575,39.35,"M"
"Prionace glauca",17.575,39.35,"M"
"Prionace glauca",17.55,39.325,"M"
"Prionace glauca",17.5,39.3,"M"
"Prionace glauca",17.425,39.225,"M"
"Prionace glauca",17.4,39.175,"M"
"Prionace glauca",17.375,39.15,"M"
"Prionace glauca",17.375,39.15,"M"
"Prionace glauca",17.375,39.15,"M"
"Prionace glauca",17.375,39.15,"M"
"Prionace glauca",17.375,39.15,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.05,"M"
"Prionace glauca",17.325,38.95,"M"
"Prionace glauca",17.3,38.875,"M"
"Prionace glauca",17.25,38.825,"M"
"Prionace glauca",17.25,38.825,"M"
"Prionace glauca",17.25,38.825,"M"
"Prionace glauca",17.25,38.825,"M"
"Prionace glauca",17.175,38.775,"M"
"Prionace glauca",17.175,38.775,"M"
"Prionace glauca",17.175,38.775,"M"
"Prionace glauca",17.175,38.75,"M"
"Prionace glauca",17.15,38.75,"M"
"Prionace glauca",17.15,38.725,"M"
"Prionace glauca",17.125,38.65,"M"
"Prionace glauca",17.125,38.6,"M"
"Prionace glauca",17.1,38.575,"M"
"Prionace glauca",17.1,38.575,"M"
"Prionace glauca",17.1,38.55,"M"
"Prionace glauca",17.1,38.55,"M"
"Prionace glauca",17.1,38.55,"M"
"Prionace glauca",17.1,38.55,"M"
"Prionace glauca",17.1,38.5,"M"
"Prionace glauca",17.075,38.475,"M"
"Prionace glauca",17.075,38.475,"M"
"Prionace glauca",17.075,38.475,"M"
"Prionace glauca",17.075,38.475,"M"
"Prionace glauca",17.05,38.425,"M"
"Prionace glauca",17.025,38.375,"M"
"Prionace glauca",17,38.35,"M"
"Prionace glauca",17,38.35,"M"
"Prionace glauca",17,38.35,"M"
"Prionace glauca",17,38.35,"M"
"Prionace glauca",17,38.35,"M"
"Prionace glauca",16.975,38.325,"M"
"Prionace glauca",16.95,38.3,"M"
"Prionace glauca",16.925,38.275,"M"
"Prionace glauca",16.925,38.275,"M"
"Prionace glauca",16.925,38.275,"M"
"Prionace glauca",16.925,38.275,"M"
"Prionace glauca",16.925,38.275,"M"
"Prionace glauca",16.875,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.275,"M"
"Prionace glauca",16.85,38.25,"M"
"Prionace glauca",16.85,38.25,"M"
"Prionace glauca",16.85,38.25,"M"
"Prionace glauca",16.85,38.25,"M"
"Prionace glauca",16.85,38.25,"M"
"Prionace glauca",16.825,38.25,"M"
"Prionace glauca",16.8,38.275,"M"
"Prionace glauca",16.75,38.275,"M"
"Prionace glauca",16.75,38.275,"M"
"Prionace glauca",16.725,38.3,"M"
"Prionace glauca",16.725,38.3,"M"
"Prionace glauca",16.675,38.3,"M"
"Prionace glauca",16.675,38.3,"M"
"Prionace glauca",17.4,41.125,"M"
"Prionace glauca",17.4,41.125,"M"
"Prionace glauca",17.575,41.1,"M"
"Prionace glauca",17.575,41.1,"M"
"Prionace glauca",17.575,41.1,"M"
"Prionace glauca",17.625,41.075,"M"
"Prionace glauca",17.625,41.075,"M"
"Prionace glauca",17.65,41.075,"M"
"Prionace glauca",17.65,41.075,"M"
"Prionace glauca",17.7,41.075,"M"
"Prionace glauca",17.7,41.075,"M"
"Prionace glauca",17.75,41.075,"M"
"Prionace glauca",17.875,40.975,"M"
"Prionace glauca",17.925,40.9,"M"
"Prionace glauca",17.925,40.9,"M"
"Prionace glauca",17.975,40.9,"M"
"Prionace glauca",17.975,40.9,"M"
"Prionace glauca",17.975,40.9,"M"
"Prionace glauca",18.125,40.85,"M"
"Prionace glauca",18.275,40.7,"M"
"Prionace glauca",18.35,40.625,"M"
"Prionace glauca",18.35,40.625,"M"
"Prionace glauca",18.35,40.625,"M"
"Prionace glauca",18.35,40.625,"M"
"Prionace glauca",18.35,40.625,"M"
"Prionace glauca",18.4,40.55,"M"
"Prionace glauca",18.575,40.325,"M"
"Prionace glauca",18.625,40.175,"M"
"Prionace glauca",18.625,40.075,"M"
"Prionace glauca",18.625,40.075,"M"
"Prionace glauca",18.625,40.075,"M"
"Prionace glauca",18.625,40.075,"M"
"Prionace glauca",18.625,40.025,"M"
"Prionace glauca",18.625,40.025,"M"
"Prionace glauca",18.625,40,"M"
"Prionace glauca",18.625,40,"M"
"Prionace glauca",18.625,40,"M"
"Prionace glauca",18.625,39.875,"M"
"Prionace glauca",18.6,39.775,"M"
"Prionace glauca",18.6,39.775,"M"
"Prionace glauca",18.6,39.775,"M"
"Prionace glauca",18.6,39.8,"M"
"Prionace glauca",18.6,39.8,"M"
"Prionace glauca",18.6,39.8,"M"
"Prionace glauca",18.55,39.7,"M"
"Prionace glauca",18.475,39.625,"M"
"Prionace glauca",18.4,39.6,"M"
"Prionace glauca",18.35,39.6,"M"
"Prionace glauca",18.275,39.575,"M"
"Prionace glauca",18.2,39.55,"M"
"Prionace glauca",18.2,39.55,"M"
"Prionace glauca",18.2,39.55,"M"
"Prionace glauca",18.175,39.55,"M"
"Prionace glauca",18.175,39.55,"M"
"Prionace glauca",18.175,39.55,"M"
"Prionace glauca",18.1,39.475,"M"
"Prionace glauca",18.075,39.425,"M"
"Prionace glauca",18.075,39.425,"M"
"Prionace glauca",18.075,39.425,"M"
"Prionace glauca",18.075,39.425,"M"
"Prionace glauca",18.075,39.425,"M"
"Prionace glauca",18.05,39.425,"M"
"Prionace glauca",18,39.4,"M"
"Prionace glauca",17.95,39.375,"M"
"Prionace glauca",17.95,39.375,"M"
"Prionace glauca",17.95,39.375,"M"
"Prionace glauca",17.95,39.375,"M"
"Prionace glauca",17.95,39.375,"M"
"Prionace glauca",17.95,39.375,"M"
"Prionace glauca",17.9,39.35,"M"
"Prionace glauca",17.875,39.35,"M"
"Prionace glauca",17.875,39.35,"M"
"Prionace glauca",17.875,39.35,"M"
"Prionace glauca",17.875,39.35,"M"
"Prionace glauca",17.875,39.35,"M"
"Prionace glauca",17.875,39.35,"M"
"Prionace glauca",17.825,39.325,"M"
"Prionace glauca",17.8,39.325,"M"
"Prionace glauca",17.725,39.3,"M"
"Prionace glauca",17.675,39.3,"M"
"Prionace glauca",17.675,39.3,"M"
"Prionace glauca",17.675,39.3,"M"
"Prionace glauca",17.675,39.3,"M"
"Prionace glauca",17.65,39.275,"M"
"Prionace glauca",17.625,39.25,"M"
"Prionace glauca",17.6,39.225,"M"
"Prionace glauca",17.6,39.225,"M"
"Prionace glauca",17.6,39.225,"M"
"Prionace glauca",17.6,39.225,"M"
"Prionace glauca",17.6,39.225,"M"
"Prionace glauca",17.575,39.2,"M"
"Prionace glauca",17.525,39.175,"M"
"Prionace glauca",17.5,39.175,"M"
"Prionace glauca",17.5,39.175,"M"
"Prionace glauca",17.5,39.175,"M"
"Prionace glauca",17.5,39.175,"M"
"Prionace glauca",17.5,39.175,"M"
"Prionace glauca",17.45,39.15,"M"
"Prionace glauca",17.45,39.15,"M"
"Prionace glauca",17.45,39.15,"M"
"Prionace glauca",17.45,39.15,"M"
"Prionace glauca",17.45,39.15,"M"
"Prionace glauca",17.425,39.15,"M"
"Prionace glauca",17.4,39.125,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.375,39.1,"M"
"Prionace glauca",17.35,39.075,"M"
"Prionace glauca",17.3,39.025,"M"
"Prionace glauca",17.2,38.95,"M"
"Prionace glauca",17.2,38.95,"M"
"Prionace glauca",17.2,38.95,"M"
"Prionace glauca",17.2,38.95,"M"
"Prionace glauca",17.2,38.95,"M"
"Prionace glauca",17.2,38.95,"M"
"Prionace glauca",17.15,38.925,"M"
"Prionace glauca",17.15,38.925,"M"
"Prionace glauca",17.15,38.925,"M"
"Prionace glauca",17.15,38.925,"M"
"Prionace glauca",17.15,38.925,"M"
"Prionace glauca",17.15,38.925,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.125,38.9,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.1,38.875,"M"
"Prionace glauca",17.075,38.85,"M"
"Prionace glauca",17.075,38.85,"M"
"Prionace glauca",17.075,38.85,"M"
"Prionace glauca",17.075,38.85,"M"
"Prionace glauca",17.075,38.85,"M"
"Prionace glauca",17.05,38.85,"M"
"Prionace glauca",17.05,38.85,"M"
"Prionace glauca",17.05,38.85,"M"
"Prionace glauca",17.05,38.85,"M"
"Prionace glauca",17.05,38.85,"M"
"Prionace glauca",17.05,38.85,"M"
"Prionace glauca",17.025,38.825,"M"
"Prionace glauca",17.025,38.825,"M"
"Prionace glauca",17.025,38.825,"M"
"Prionace glauca",17,38.825,"M"
"Prionace glauca",17,38.825,"M"
"Prionace glauca",17,38.825,"M"
"Prionace glauca",17,38.825,"M"
"Prionace glauca",16.975,38.8,"M"
"Prionace glauca",16.975,38.8,"M"
"Prionace glauca",16.975,38.8,"M"
"Prionace glauca",16.975,38.8,"M"
"Prionace glauca",16.975,38.8,"M"
"Prionace glauca",16.975,38.8,"M"
"Prionace glauca",16.95,38.775,"M"
"Prionace glauca",16.925,38.75,"M"
"Prionace glauca",16.925,38.75,"M"
"Prionace glauca",16.925,38.75,"M"
"Prionace glauca",16.925,38.75,"M"
"Prionace glauca",16.925,38.75,"M"
"Prionace glauca",16.925,38.75,"M"
"Prionace glauca",16.925,38.7,"M"
"Prionace glauca",16.9,38.675,"M"
"Prionace glauca",16.9,38.675,"M"
"Prionace glauca",16.9,38.675,"M"
"Prionace glauca",16.9,38.675,"M"
"Prionace glauca",16.9,38.675,"M"
"Prionace glauca",16.9,38.65,"M"
"Prionace glauca",16.9,38.65,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.9,38.625,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.6,"M"
"Prionace glauca",16.875,38.575,"M"
"Prionace glauca",16.85,38.575,"M"
"Prionace glauca",16.85,38.55,"M"
"Prionace glauca",16.85,38.55,"M"
"Prionace glauca",16.85,38.55,"M"
"Prionace glauca",16.85,38.55,"M"
"Prionace glauca",16.85,38.55,"M"
"Prionace glauca",16.85,38.55,"M"
"Prionace glauca",16.825,38.525,"M"
"Prionace glauca",16.825,38.475,"M"
"Prionace glauca",16.8,38.425,"M"
"Prionace glauca",16.75,38.375,"M"
"Prionace glauca",16.75,38.375,"M"
"Prionace glauca",16.75,38.375,"M"
"Prionace glauca",16.75,38.375,"M"
"Prionace glauca",16.75,38.375,"M"
"Prionace glauca",16.7,38.3,"M"
"Prionace glauca",16.7,38.3,"M"
"Prionace glauca",16.7,38.3,"M"
"Prionace glauca",16.7,38.3,"M"
"Prionace glauca",16.7,38.3,"M"
"Prionace glauca",16.675,38.275,"M"
"Prionace glauca",16.65,38.225,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.2,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.65,38.175,"M"
"Prionace glauca",16.625,38.175,"M"
"Prionace glauca",16.625,38.175,"M"
"Prionace glauca",16.625,38.175,"M"
"Prionace glauca",16.625,38.175,"M"
"Prionace glauca",16.625,38.175,"M"
"Prionace glauca",16.625,38.175,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.15,"M"
"Prionace glauca",16.625,38.125,"M"
"Prionace glauca",16.625,38.125,"M"
"Prionace glauca",16.625,38.125,"M"
"Prionace glauca",16.625,38.125,"M"
"Prionace glauca",16.625,38.125,"M"
"Prionace glauca",16.625,38.125,"M"
