"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",3.375633,43.06387,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",3.375633,43.06387,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.11,41.8926666666667,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.2102666666667,41.6875166666667,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.3678333333333,41.5141666666667,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.2484166666667,41.9206833333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.2555833333333,41.8970833333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.4439666666667,41.56655,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.5791333333333,41.2732833333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",16.7278333333333,41.5772333333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.5690666666667,41.2845333333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.8841166666667,41.0734,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",16.8416833333333,42.1548,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",16.8641166666667,42.0099833333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",18.08295,40.86285,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",17.98385,40.8858833333333,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",18.2261166666667,40.9990166666667,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",16.5403166666667,42.13805,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",16.4747166666667,42.0707166666667,"AutWin","Juvenile","Juvenile_AutWin"
