"species","dd long","dd lat","season"
"Prionace glauca",18.3,42.025,"Aut"
"Prionace glauca",18.3,42.025,"Aut"
"Prionace glauca",18.275,42.05,"Aut"
"Prionace glauca",18.275,42.05,"Aut"
"Prionace glauca",18.275,42.05,"Aut"
"Prionace glauca",18.3,42.05,"Aut"
"Prionace glauca",18.3,42.05,"Aut"
"Prionace glauca",18.3,42.05,"Aut"
"Prionace glauca",18.3,42.05,"Aut"
"Prionace glauca",18.3,42.05,"Aut"
"Prionace glauca",18.325,42.05,"Aut"
"Prionace glauca",18.375,42.075,"Aut"
"Prionace glauca",18.375,42.075,"Aut"
"Prionace glauca",18.375,42.075,"Aut"
"Prionace glauca",18.35,42.075,"Aut"
"Prionace glauca",18.35,42.075,"Aut"
"Prionace glauca",18.325,42.075,"Aut"
"Prionace glauca",18.3,42.025,"Aut"
"Prionace glauca",18.275,41.975,"Aut"
"Prionace glauca",18.275,41.975,"Aut"
"Prionace glauca",18.275,41.975,"Aut"
"Prionace glauca",18.175,42,"Aut"
"Prionace glauca",18.175,42,"Aut"
"Prionace glauca",18.125,41.95,"Aut"
"Prionace glauca",18.05,41.875,"Aut"
"Prionace glauca",17.95,41.85,"Aut"
"Prionace glauca",17.85,41.825,"Aut"
"Prionace glauca",17.85,41.825,"Aut"
"Prionace glauca",17.825,41.825,"Aut"
"Prionace glauca",17.825,41.825,"Aut"
"Prionace glauca",17.825,41.825,"Aut"
"Prionace glauca",17.8,41.8,"Aut"
