"species","dd long","dd lat","season"
"Prionace glauca",12.567,40.16514,"Sum"
"Prionace glauca",12.671,39.97356,"Sum"
"Prionace glauca",12.363,40.01306,"Sum"
"Prionace glauca",12.821,39.78758,"Sum"
"Prionace glauca",12.519,39.70646,"Sum"
"Prionace glauca",11.173,40.04407,"Sum"
"Prionace glauca",11.84,39.46481,"Sum"
"Prionace glauca",12.488,39.27921,"Sum"
"Prionace glauca",13.239,39.22844,"Sum"
"Prionace glauca",12.706,39.11472,"Sum"
"Prionace glauca",12.638,38.9657,"Sum"
"Prionace glauca",11.831,38.84164,"Sum"
"Prionace glauca",10.436,38.62947,"Sum"
"Prionace glauca",10.215,38.5013,"Sum"
"Prionace glauca",10.86,38.34659,"Sum"
"Prionace glauca",10.117,38.20598,"Sum"
"Prionace glauca",9.899,38.04939,"Sum"
"Prionace glauca",11.124,37.80912,"Sum"
"Prionace glauca",11.477,37.65027,"Sum"
"Prionace glauca",11.69,37.67797,"Sum"
"Prionace glauca",8.086,38.01868,"Sum"
"Prionace glauca",7.849,37.6636,"Sum"
