"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"Q";2;"fc.Q_rm.2";0.585622089898151;0.506;0.0281108977935035;0.0170280304120277;0.55638210156385;0.00884027889623652;-0.062;0.0254558441227157;0.139725469883084;0.0391122035620056;0.0128940358147107;0.00604342409553398;11027.741620389;77.7281909383564;1.32261169318196e-17;6
"P";2;"fc.P_rm.2";0.576593182595584;0.581;0.0278809160301421;0.0309148665434129;0.560751898353128;0.0136094904833316;0.2085;0.423556961930742;0.13114177889596;0.0269730313527945;0.0128940358147107;0.00604342409553398;11047.3310895166;97.3176600659535;7.37281242914062e-22;6
"H";2;"fc.H_rm.2";0.617848275637401;0.979;0.0591052655042303;0.00395224630982905;0.570884037709309;0.0151793746623976;0.3065;0.00636396103067893;0.1784723249963;0.0146638060846182;0.0107296137339056;0.0151739652615139;11028.268570573;78.255141122434;1.01626408873487e-17;49
"LQ";2;"fc.LQ_rm.2";0.59321633589527;0.879;0.0256261422612977;0.0144121914897758;0.571840312232678;0.0165114544541058;0.3985;0.350017856687341;0.176289403581471;0.0359596814688808;0;0;10990.1391023351;40.1256728844983;1.93515343953075e-09;7
"LP";2;"fc.LP_rm.2";0.578156289775755;0.619;0.0280834269155194;0.036939893534308;0.561179546254299;0.0193141371305368;0.2405;0.676701189595526;0.122604336243895;0.0155794764021233;0.00858369098712446;0.0121391722092111;11054.9720747881;104.958645337496;1.6158993838167e-23;5
"QP";2;"fc.QP_rm.2";0.597766391392265;0.893;0.0259578917416016;0.0120673879484679;0.57642419450043;0.0122747273746382;0.331;0.292742207411231;0.172006807754921;0.0238074282551339;0.00214592274678112;0.00303479305230278;11004.2012234208;54.1877939701371;1.71066358461341e-12;10
"QH";2;"fc.QH_rm.2";0.61477022848008;0.99;0.0556837683434807;0.0119001090898049;0.575190208615126;0.0065839470896573;0.2725;0.096873629022557;0.176289403581471;0.0359596814688808;0.0107296137339056;0.0151739652615139;10988.2379551045;38.2245256539081;5.00661598884346e-09;37
"LQP";2;"fc.LQP_rm.2";0.597982911114059;0.898;0.0255780612872699;0.0121636875352305;0.576687006479971;0.0120283679088453;0.3125;0.228395490323255;0.172006807754921;0.0238074282551339;0.00214592274678112;0.00303479305230278;11003.7329441404;53.7195146897848;2.16197249385951e-12;8
"LQH";2;"fc.LQH_rm.2";0.6121769946923;0.989;0.0511628043378861;0.00783284461781757;0.577441195463834;0.0112046613849198;0.2445;0.137885822331377;0.176261654580435;0.0542076827963048;0.0171673819742489;0.0242783444184222;11001.3712250478;51.3577955971887;7.04191776511051e-12;37
"L";2.5;"fc.L_rm.2.5";0.571760406559117;-0.169;0.0225286720724982;0.02771749824679;0.56034463910589;0.0147661927525888;0.1805;0.765796644025031;0.129051354151251;0.0125577643543563;0.00643776824034335;0.00910437915690834;11039.8913001531;89.8778707025322;3.0420259798054e-20;6
"Q";2.5;"fc.Q_rm.2.5";0.582444916033163;0.501;0.0262472576289443;0.0128255473459359;0.557159839387485;0.00581623368538727;-0.04;0.045254833995939;0.152656504365843;0.0208249592209742;0.0128940358147107;0.00604342409553398;11016.0784540338;66.0650245831894;4.50875620240372e-15;6
