"species","dd long","dd lat"
"Prionace glauca",3.23111111111111,42.7830555555556
"Prionace glauca",3.75833333333333,43.0922222222222
"Prionace glauca",6.86666666666669,43.1
"Prionace glauca",6.8675,43.11
"Prionace glauca",3.66361111111111,43.0538888888889
"Prionace glauca",4.15000000000003,43.3
"Prionace glauca",4.18416666666667,43.1388888888889
"Prionace glauca",5.70333333333333,43.0705555555556
"Prionace glauca",5.66666666666669,42.8333333333334
"Prionace glauca",3.20027777777778,42.8777777777778
"Prionace glauca",3.58638888888889,43.1791666666667
"Prionace glauca",3.64416666666667,43.0844444444444
"Prionace glauca",3.9575,42.9613888888889
"Prionace glauca",3.70888888888889,43.2333333333334
"Prionace glauca",3.40833333333333,42.7277777777778
"Prionace glauca",3.8775,43.3216666666667
"Prionace glauca",3.91805555555556,43.0841666666667
"Prionace glauca",7.08083333333333,43.0344444444444
"Prionace glauca",0.277222222322222,38.2097222222222
"Prionace glauca",3.90138888888889,43.1341666666667
"Prionace glauca",7.0575,43.0475
"Prionace glauca",3.33472222222222,42.9008333333333
"Prionace glauca",3.85111111111111,43.3816666666667
"Prionace glauca",3.61555555555556,43.2316666666667
"Prionace glauca",3.68861111111111,43.2291666666667
"Prionace glauca",5.76944444444444,42.9091666666667
"Prionace glauca",4.43305555555556,43.2536111111111
"Prionace glauca",4.42694444444444,43.2555555555556
"Prionace glauca",4.42527777777778,43.2666666666667
"Prionace glauca",3.82027777777778,43.0930555555556
"Prionace glauca",5.76277777777778,42.9311111111111
"Prionace glauca",6.65000000000003,42.8833333333334
"Prionace glauca",5.97333333333333,42.7944444444444
"Prionace glauca",3.74194444444444,43.2927777777778
"Prionace glauca",2.11722222222222,40.3341666666667
"Prionace glauca",0.6550000001,38.7691666666667
"Prionace glauca",3.69694444444444,42.7438888888889
"Prionace glauca",1.97111111111111,40.4605555555556
"Prionace glauca",6.63611111111111,42.8977777777778
"Prionace glauca",0.283333333433361,38.2894444444444
"Prionace glauca",0.240555555655556,38.5311111111111
"Prionace glauca",0.5825000001,38.4375
"Prionace glauca",0.633611111211111,38.6805555555556
"Prionace glauca",6.60000000000003,42.9166666666667
"Prionace glauca",0.5025000001,38.9777777777778
"Prionace glauca",0.380555555655556,38.3241666666667
"Prionace glauca",6.59333333333333,42.9311111111111
"Prionace glauca",0.418888888988889,38.7961111111111
"Prionace glauca",3.30555555555556,42.8166666666667
"Prionace glauca",4.00055555555722,42.9791666666667
"Prionace glauca",4.01666666666669,43.3902777777778
"Prionace glauca",3.25555555555556,42.7541666666667
"Prionace glauca",0.601111111211111,38.4891666666667
"Prionace glauca",3.935,43.000833333335
"Prionace glauca",3.91583333333333,43.0475
"Prionace glauca",6.00305555555722,42.8355555555556
"Prionace glauca",3.11277777777778,42.7208333333333
"Prionace glauca",3.80027777777778,43.0772222222222
"Prionace glauca",3.06111111111111,42.8613888888889
"Prionace glauca",3.84694444444444,43.0586111111111
"Prionace glauca",4.01666666666669,43.3730555555556
"Prionace glauca",4.01666666666669,43.35
"Prionace glauca",3.67194444444444,42.7919444444444
"Prionace glauca",6.08444444444444,42.8077777777778
"Prionace glauca",3.72861111111111,43.2711111111111
"Prionace glauca",5.75000000000003,43.0000000000017
"Prionace glauca",6.94305555555556,43.3294444444444
"Prionace glauca",0.295555555655556,38.5772222222222
"Prionace glauca",3.65194444444444,43.1933333333333
"Prionace glauca",3.685,43.3252777777778
"Prionace glauca",4.30194444444444,43.3361111111111
"Prionace glauca",3.95000000000003,43.3666666666667
"Prionace glauca",7.28861111111111,43.2805555555556
"Prionace glauca",5.58138888888889,43.1355555555556
"Prionace glauca",4.23333333333336,43.3233333333333
"Prionace glauca",3.47055555555556,43.0069444444461
"Prionace glauca",4.03333333333336,43.3733333333333
"Prionace glauca",5.95305555555556,42.76
"Prionace glauca",3.76722222222222,43.0308333333333
"Prionace glauca",3.68611111111111,43.0347222222222
"Prionace glauca",3.16194444444444,42.6544444444444
"Prionace glauca",3.62361111111111,43.1080555555556
"Prionace glauca",4.01666666666669,43.39
"Prionace glauca",3.72027777777778,43.2675
"Prionace glauca",3.93333333333336,43.3833333333334
"Prionace glauca",4.89833333333333,43.305
"Prionace glauca",3.70277777777778,43.1794444444444
"Prionace glauca",7.08444444444444,43.2269444444444
"Prionace glauca",3.57111111111111,43.1502777777778
"Prionace glauca",4.05388888888889,43.1744444444444
"Prionace glauca",6.09416666666667,42.8286111111111
"Prionace glauca",3.10055555555556,42.7552777777778
"Prionace glauca",3.70666666666667,43.3041666666667
"Prionace glauca",3.71222222222222,43.3416666666667
"Prionace glauca",3.25833333333333,42.7555555555556
"Prionace glauca",3.59111111111111,43.1869444444444
"Prionace glauca",3.93333333333336,43.3733333333333
"Prionace glauca",3.17166666666667,42.6480555555556
"Prionace glauca",3.63333333333336,43.25
"Prionace glauca",7.46944444444444,43.2372222222222
"Prionace glauca",5.60805555555556,43.0802777777778
"Prionace glauca",5.63222222222222,43.0844444444444
"Prionace glauca",6.008333333335,42.8438888888889
"Prionace glauca",3.09833333333333,42.8080555555556
"Prionace glauca",7.29777777777778,43.2177777777778
"Prionace glauca",3.34611111111111,42.7675
"Prionace glauca",6.97666666666667,43.2952777777778
"Prionace glauca",7.34805555555555,43.2625
"Prionace glauca",3.4575,43.1927777777778
"Prionace glauca",4.03333333333336,43.3733333333333
"Prionace glauca",3.68694444444444,43.2338888888889
"Prionace glauca",3.80166666666667,43.3094444444444
"Prionace glauca",5.985,42.7583333333333
"Prionace glauca",7.37277777777778,43.2838888888889
"Prionace glauca",5.74638888888889,43.0497222222222
"Prionace glauca",3.61194444444444,42.8222222222222
"Prionace glauca",5.62388888888889,42.99
"Prionace glauca",7.28916666666667,43.325
"Prionace glauca",7.17444444444445,43.3972222222222
"Prionace glauca",7.17,43.3475
"Prionace glauca",6.76972222222222,43.195
"Prionace glauca",5.79555555555556,43.0627777777778
"Prionace glauca",5.67777777777778,42.9888888888889
"Prionace glauca",5.74583333333333,43.0208333333333
"Prionace glauca",5.80000000000003,42.9666666666667
"Prionace glauca",4.64277777777778,43.2413888888889
"Prionace glauca",5.66666666666669,42.8666666666667
"Prionace glauca",-1.01111111111278,37.0955555555556
"Prionace glauca",3.41333333333333,42.8472222222222
"Prionace glauca",3.69,43.2983333333333
"Prionace glauca",3.73333333333336,43.295
"Prionace glauca",3.80333333333333,43.2630555555556
"Prionace glauca",3.90000000000003,43.3666666666667
"Prionace glauca",4.91861111111111,43.0961111111111
"Prionace glauca",3.18833333333333,42.7380555555556
"Prionace glauca",4.92805555555556,43.145
"Prionace glauca",3.91666666666669,43.3333333333334
"Prionace glauca",3.10777777777778,42.6686111111111
"Prionace glauca",3.91666666666669,43.3333333333334
"Prionace glauca",3.91666666666669,43.3333333333334
"Prionace glauca",3.87555555555556,43.3030555555556
"Prionace glauca",3.11944444444444,42.6402777777778
"Prionace glauca",3.87666666666667,43.3044444444444
"Prionace glauca",5.66666666666669,43.0000000000017
"Prionace glauca",5.17166666666667,43.0005555555572
"Prionace glauca",3.89472222222222,43.3011111111111
"Prionace glauca",4.74083333333333,43.2694444444444
"Prionace glauca",3.21388888888889,42.91
"Prionace glauca",4.94388888888889,43.2733333333333
"Prionace glauca",5.50333333333333,42.9686111111111
"Prionace glauca",3.59472222222222,43.0061111111128
"Prionace glauca",3.4675,43.1344444444444
"Prionace glauca",4.13944444444444,43.1736111111111
"Prionace glauca",3.73972222222222,43.0863888888889
"Prionace glauca",4.28305555555556,43.29
"Prionace glauca",3.98416666666667,43.3383333333333
"Prionace glauca",3.20916666666667,42.6019444444444
"Prionace glauca",5.65722222222222,43.0122222222239
"Prionace glauca",4.26638888888889,43.3066666666667
"Prionace glauca",3.37805555555556,42.5613888888889
"Prionace glauca",3.87111111111111,43.3263888888889
"Prionace glauca",3.7725,43.2902777777778
"Prionace glauca",3.85027777777778,43.3483333333333
"Prionace glauca",4.92694444444444,43.2197222222222
"Prionace glauca",3.7075,43.2477777777778
"Prionace glauca",4.64555555555556,43.3005555555556
"Prionace glauca",4.54083333333333,43.2933333333333
"Prionace glauca",3.70583333333333,43.2422222222222
"Prionace glauca",3.30222222222222,42.5969444444444
"Prionace glauca",4.15222222222222,43.1475
"Prionace glauca",5.63583333333333,43.0075000000017
"Prionace glauca",3.87361111111111,43.3033333333333
"Prionace glauca",4.19972222222222,43.2563888888889
"Prionace glauca",4.00000000000169,43.25
"Prionace glauca",4.13555555555556,43.2927777777778
"Prionace glauca",4.13333333333336,43.1166666666667
"Prionace glauca",3.87111111111111,43.3430555555556
"Prionace glauca",4.40083333333333,43.2058333333333
"Prionace glauca",3.58861111111111,43.2138888888889
"Prionace glauca",4.09972222222222,43.2897222222222
"Prionace glauca",3.15083333333333,42.6794444444444
"Prionace glauca",4.00000000000169,43.0000000000017
"Prionace glauca",3.20916666666667,42.6583333333333
"Prionace glauca",3.56638888888889,43.2461111111111
"Prionace glauca",3.82638888888889,43.2655555555556
"Prionace glauca",3.18472222222222,42.7483333333333
"Prionace glauca",3.89333333333333,43.1911111111111
"Prionace glauca",4.89555555555556,43.3525
"Prionace glauca",3.88083333333333,43.2883333333333
"Prionace glauca",5.84666666666667,42.8747222222222
"Prionace glauca",4.13333333333336,43.1166666666667
"Prionace glauca",4.07583333333333,43.47
"Prionace glauca",3.89416666666667,43.25
"Prionace glauca",3.9225,42.9966666666667
"Prionace glauca",3.32194444444444,42.6322222222222
"Prionace glauca",3.25694444444444,42.725
"Prionace glauca",3.85805555555556,43.3725
"Prionace glauca",3.82888888888889,43.2852777777778
"Prionace glauca",4.08555555555556,42.9772222222222
"Prionace glauca",3.57277777777778,43.2130555555556
"Prionace glauca",3.47888888888889,42.2852777777778
"Prionace glauca",3.84555555555556,43.2769444444444
"Prionace glauca",4.86055555555556,43.29
"Prionace glauca",5.53333333333336,42.8666666666667
"Prionace glauca",5.53333333333336,42.8666666666667
"Prionace glauca",3.73416666666667,43.2833333333334
"Prionace glauca",4.03333333333336,43.3333333333334
"Prionace glauca",3.56333333333333,43.0352777777778
"Prionace glauca",3.84444444444444,43.3113888888889
"Prionace glauca",3.86666666666669,43.2333333333334
"Prionace glauca",5.54722222222222,42.8744444444444
"Prionace glauca",5.49833333333333,42.9936111111111
"Prionace glauca",3.53972222222222,42.9322222222222
"Prionace glauca",3.45694444444444,43.2438888888889
"Prionace glauca",3.76416666666667,43.1766666666667
"Prionace glauca",4.09972222222222,43.2730555555556
"Prionace glauca",3.81666666666669,43.2666666666667
"Prionace glauca",7.20277777777778,43.0333333333334
"Prionace glauca",3.70833333333333,43.2255555555556
"Prionace glauca",3.45722222222222,43.0094444444461
"Prionace glauca",3.42527777777778,43.0869444444444
"Prionace glauca",3.23916666666667,42.9069444444444
"Prionace glauca",3.33944444444444,43.0822222222222
"Prionace glauca",6.8625,43.0708333333333
"Prionace glauca",3.53194444444444,43.2861111111111
"Prionace glauca",5.50000000000003,42.8333333333334
"Prionace glauca",4.10000000000003,43.1666666666667
"Prionace glauca",3.51333333333333,43.1811111111111
"Prionace glauca",3.73361111111111,42.9088888888889
"Prionace glauca",3.8375,43.2008333333333
"Prionace glauca",3.59388888888889,43.2019444444445
"Prionace glauca",3.49027777777778,43.1813888888889
"Prionace glauca",4.17083333333333,43.2547222222222
"Prionace glauca",3.47416666666667,43.1825
"Prionace glauca",4.14972222222222,43.3230555555556
"Prionace glauca",3.90000000000003,43.2666666666667
"Prionace glauca",4.13333333333336,43.2833333333334
"Prionace glauca",3.30416666666667,42.9983333333333
"Prionace glauca",3.53027777777778,43.1975
"Prionace glauca",3.79888888888889,43.1038888888889
"Prionace glauca",4.13555555555556,43.2836111111111
"Prionace glauca",3.69055555555556,42.8752777777778
"Prionace glauca",3.55333333333333,43.1366666666667
"Prionace glauca",3.83333333333336,43.2
"Prionace glauca",3.37444444444444,42.7116666666667
"Prionace glauca",3.90666666666667,43.1366666666667
"Prionace glauca",4.2875,43.3033333333333
"Prionace glauca",3.79416666666667,43.0669444444444
"Prionace glauca",3.63555555555556,43.1583333333333
"Prionace glauca",4.11638888888889,43.3063888888889
"Prionace glauca",3.39777777777778,42.5616666666667
"Prionace glauca",3.90000000000003,43.2666666666667
"Prionace glauca",6.77444444444444,43.0130555555572
"Prionace glauca",3.8625,43.3661111111111
"Prionace glauca",4.16833333333333,43.2663888888889
"Prionace glauca",3.94944444444444,43.0594444444444
"Prionace glauca",3.27944444444444,42.9627777777778
"Prionace glauca",3.87944444444444,43.2833333333334
"Prionace glauca",3.56277777777778,43.2063888888889
"Prionace glauca",4.14972222222222,43.3230555555556
"Prionace glauca",3.11555555555556,42.6630555555556
"Prionace glauca",3.37777777777778,42.7763888888889
"Prionace glauca",3.60972222222222,43.2297222222222
"Prionace glauca",4.21638888888889,43.2897222222222
"Prionace glauca",3.79416666666667,43.3244444444444
"Prionace glauca",4.49416666666667,43.2555555555556
"Prionace glauca",3.66361111111111,43.2225
"Prionace glauca",3.88166666666667,43.2219444444444
"Prionace glauca",3.48833333333333,43.2736111111111
"Prionace glauca",6.78611111111111,43.1597222222222
"Prionace glauca",3.27666666666667,43.0897222222222
"Prionace glauca",3.8575,43.3508333333333
"Prionace glauca",4.49305555555556,43.255
"Prionace glauca",3.60305555555556,43.19
"Prionace glauca",4.4925,43.2544444444444
"Prionace glauca",4.52111111111111,43.1908333333333
"Prionace glauca",3.86638888888889,43.3230555555556
"Prionace glauca",3.39833333333333,43.2113888888889
"Prionace glauca",3.55972222222222,42.9091666666667
"Prionace glauca",3.58972222222222,43.2055555555556
"Prionace glauca",4.89305555555555,43.2444444444444
"Prionace glauca",3.86166666666667,43.3627777777778
"Prionace glauca",4.4925,43.2533333333333
"Prionace glauca",4.43305555555556,43.2730555555556
"Prionace glauca",4.57555555555555,43.2666666666667
"Prionace glauca",3.89972222222222,43.3230555555556
"Prionace glauca",3.99972222222222,43.3397222222222
"Prionace glauca",4.13638888888889,43.3494444444444
"Prionace glauca",4.38333333333336,43.0216666666667
"Prionace glauca",3.83944444444444,43.1825
"Prionace glauca",3.84694444444444,43.3486111111111
"Prionace glauca",0.2975000001,38.2605555555556
"Prionace glauca",5.59472222222222,42.9613888888889
"Prionace glauca",0.664166666766667,38.6772222222222
"Prionace glauca",1.52055555555556,40.3730555555556
"Prionace glauca",1.52055555555556,40.3730555555556
"Prionace glauca",0.374166666766667,38.3788888888889
"Prionace glauca",2.51194444444444,40.0522222222222
"Prionace glauca",3.625,42.8922222222222
"Prionace glauca",4.20000000000003,43.2833333333334
"Prionace glauca",3.62277777777778,42.8713888888889
"Prionace glauca",4.0123155381961,43.1489001297914
"Prionace glauca",3.49944444444444,43.1747222222222
"Prionace glauca",3.23111111111111,42.7338888888889
"Prionace glauca",3.4575,43.1072222222222
"Prionace glauca",4.36666666666669,43.3230555555556
"Prionace glauca",5.98777777777778,42.8194444444444
"Prionace glauca",4.09777777777778,43.3972222222222
"Prionace glauca",3.17166666666667,42.9166666666667
"Prionace glauca",3.425,43.1586111111111
"Prionace glauca",4.47555555555556,42.9888888888889
"Prionace glauca",3.34277777777778,42.9736111111111
"Prionace glauca",3.59555555555556,43.2252777777778
"Prionace glauca",6.00166666666833,42.8411111111111
"Prionace glauca",3.43416666666667,43.2616666666667
"Prionace glauca",4.29388888888889,43.2891666666667
"Prionace glauca",4.22416666666667,43.3661111111111
"Prionace glauca",3.64638888888889,42.7238888888889
"Prionace glauca",3.25169623480904,43.0114763386978
"Prionace glauca",3.91444444444444,43.0397222222222
"Prionace glauca",4.29805555555556,43.0697222222222
"Prionace glauca",3.74444444444444,43.2955555555556
"Prionace glauca",3.86416666666667,43.3438888888889
"Prionace glauca",4.97972222222222,43.0955555555556
"Prionace glauca",4.33722222222222,43.3063888888889
"Prionace glauca",5.80555555555556,43.0050000000017
"Prionace glauca",3.84055555555556,43.3319444444444
"Prionace glauca",3.82277777777778,43.3488888888889
"Prionace glauca",4.55555555555556,43.1491666666667
"Prionace glauca",6.13444444444445,42.7575
"Prionace glauca",3.98111111111111,42.9355555555556
"Prionace glauca",5.34361111111111,43.2677777777778
"Prionace glauca",3.99777777777778,42.9441666666667
"Prionace glauca",3.12388888888889,42.6422222222222
"Prionace glauca",5.8675,42.9455555555556
"Prionace glauca",6.08805555555556,42.8188888888889
"Prionace glauca",4.75166666666667,43.0544444444444
"Prionace glauca",3.33694444444444,42.7552777777778
"Prionace glauca",3.48083333333333,43.2641666666667
"Prionace glauca",4.88194444444444,43.29
"Prionace glauca",6.09027777777778,42.8219444444444
"Prionace glauca",3.78,43.2186111111111
"Prionace glauca",3.39611111111111,42.5855555555556
"Prionace glauca",3.46805555555556,43.2838888888889
"Prionace glauca",4.00500000000167,43.3836111111111
"Prionace glauca",3.46805555555556,43.2838888888889
"Prionace glauca",3.84944444444444,43.3358333333333
"Prionace glauca",3.30361111111111,42.6886111111111
"Prionace glauca",3.36944444444444,42.8944444444444
"Prionace glauca",3.86194444444444,43.3375
"Prionace glauca",3.42916666666667,43.1747222222222
"Prionace glauca",4.15333333333333,43.1508333333333
"Prionace glauca",3.33694444444444,42.5547222222222
"Prionace glauca",3.83305555555556,43.3005555555556
"Prionace glauca",3.86361111111111,43.295
"Prionace glauca",5.96861111111111,42.7622222222222
"Prionace glauca",3.86583333333333,43.2916666666667
"Prionace glauca",3.33555555555556,42.6141666666667
"Prionace glauca",4.17388888888889,43.3430555555556
"Prionace glauca",3.81611111111111,43.3052777777778
"Prionace glauca",3.79944444444444,43.255
"Prionace glauca",6.00222222222389,42.6966666666667
"Prionace glauca",4.49944444444444,43.3558333333333
"Prionace glauca",3.36166666666667,42.6069444444444
"Prionace glauca",4.05305555555555,43.1688888888889
"Prionace glauca",3.64527777777778,43.1330555555556
"Prionace glauca",3.34527777777778,42.6041666666667
"Prionace glauca",3.89638888888889,43.1113888888889
"Prionace glauca",3.94611111111111,43.2211111111111
"Prionace glauca",4.01916666666667,42.8266666666667
"Prionace glauca",3.66,43.2433333333333
"Prionace glauca",4.08333333333336,43.1513888888889
"Prionace glauca",3.96,43.33
"Prionace glauca",3.65166666666667,43.0544444444444
"Prionace glauca",4.0175,42.9347222222222
"Prionace glauca",4.05444444444444,42.3655555555556
"Prionace glauca",4.14027777777778,43.3530555555556
"Prionace glauca",3.33527777777778,42.605
"Prionace glauca",4.34,43.0050000000017
"Prionace glauca",4.00805555555722,43.0041666666683
"Prionace glauca",3.67833333333333,43.1741666666667
"Prionace glauca",3.37666666666667,42.6047222222222
"Prionace glauca",3.83333333333336,43.35
"Prionace glauca",3.29666666666667,43.0230555555556
"Prionace glauca",4.24027777777778,43.3697222222222
"Prionace glauca",3.36722222222222,42.605
"Prionace glauca",4.10694444444444,43.3697222222222
"Prionace glauca",3.40111111111111,42.6413888888889
"Prionace glauca",4.40611111111111,42.9188888888889
"Prionace glauca",4.58944444444444,43.0022222222239
"Prionace glauca",4.23722222222222,43.3205555555556
"Prionace glauca",4.78111111111111,43.1794444444444
"Prionace glauca",3.46805555555556,43.2841666666667
"Prionace glauca",4.02888888888889,43.1686111111111
"Prionace glauca",3.7725,43.2061111111111
"Prionace glauca",3.46805555555556,43.2841666666667
"Prionace glauca",4.19027777777778,43.2863888888889
"Prionace glauca",4.15694444444444,43.3694444444444
"Prionace glauca",5.74888888888889,42.7930555555556
"Prionace glauca",4.2225,42.9333333333334
"Prionace glauca",4.33666666666667,43.055
"Prionace glauca",3.46805555555556,43.2838888888889
"Prionace glauca",3.60388888888889,42.8466666666667
"Prionace glauca",5.8125,42.8788888888888
"Prionace glauca",4.14027777777778,43.3697222222222
"Prionace glauca",4.57611111111111,43.0116666666683
"Prionace glauca",3.84861111111111,43.2269444444444
"Prionace glauca",3.93222222222222,43.1780555555556
"Prionace glauca",5.97833333333333,42.7030555555556
"Prionace glauca",4.75000000000003,43.05
"Prionace glauca",5.80611111111111,42.8472222222222
"Prionace glauca",4.50000000000003,43.2833333333334
"Prionace glauca",3.80000000000003,43.2333333333334
"Prionace glauca",4.47361111111111,43.2861111111111
"Prionace glauca",3.78861111111111,43.3663888888889
"Prionace glauca",3.88944444444444,43.3347222222222
"Prionace glauca",4.91666666666669,43.05
"Prionace glauca",3.76666666666669,43.0666666666667
"Prionace glauca",3.80000000000003,43.0833333333334
"Prionace glauca",3.12138888888889,42.5855555555556
"Prionace glauca",3.35000000000003,43.1
"Prionace glauca",4.57583333333333,42.9858333333333
"Prionace glauca",3.25000000000003,42.5833333333334
"Prionace glauca",3.75000000000003,43.1666666666667
"Prionace glauca",3.83333333333336,43.0000000000017
"Prionace glauca",6.00111111111278,42.8347222222222
"Prionace glauca",3.90000000000003,43.05
"Prionace glauca",4.91666666666669,43.05
"Prionace glauca",4.40694444444444,43.4194444444444
"Prionace glauca",3.15000000000003,42.6
"Prionace glauca",4.3675,42.8144444444444
"Prionace glauca",4.37944444444444,42.8333333333334
"Prionace glauca",4.02055555555556,43.3872222222222
"Prionace glauca",3.25722222222222,42.5625
"Prionace glauca",4.30694444444444,43.3197222222222
"Prionace glauca",4.91666666666669,43.05
"Prionace glauca",3.85472222222222,43.025
"Prionace glauca",4.57194444444444,43.1955555555556
"Prionace glauca",4.18194444444444,43.1658333333333
"Prionace glauca",3.17916666666667,42.6775
"Prionace glauca",5.80388888888889,42.8444444444444
"Prionace glauca",3.48972222222222,43.2627777777778
"Prionace glauca",3.93138888888889,42.9794444444444
"Prionace glauca",4.24083333333333,43.2352777777778
"Prionace glauca",4.08333333333336,43.1
"Prionace glauca",4.08333333333336,43.1
"Prionace glauca",4.08333333333336,43.1
"Prionace glauca",4.08333333333336,43.1
"Prionace glauca",4.92916666666667,43.2697222222222
"Prionace glauca",4.04416666666667,43.1305555555556
"Prionace glauca",3.46611111111111,42.6258333333333
"Prionace glauca",4.10527777777778,43.1241666666667
"Prionace glauca",3.85777777777778,43.2458333333333
"Prionace glauca",3.84916666666667,43.2411111111111
"Prionace glauca",3.75861111111111,43.1755555555556
"Prionace glauca",6.73138888888889,43.0344444444444
"Prionace glauca",1.25361111111111,39.3083333333333
"Prionace glauca",1.05611111111111,38.2772222222222
"Prionace glauca",0.844166666766667,39.1013888888889
"Prionace glauca",1.16944444444444,39.3916666666667
"Prionace glauca",0.984166666766667,39.2966666666667
"Prionace glauca",1.63416666666667,38.6797222222222
"Prionace glauca",0.926388888988889,39.1738888888889
"Prionace glauca",3.93027777777778,43.3833333333334
"Prionace glauca",1.77694444444444,40.3855555555556
"Prionace glauca",5.33861111111111,43.2247222222222
"Prionace glauca",5.77194444444444,42.8719444444444
"Prionace glauca",6.90416666666667,43.2827777777778
"Prionace glauca",2.30861111111111,40.0086111111128
"Prionace glauca",4.08583333333333,43.4597222222222
"Prionace glauca",5.31388888888889,42.8497222222222
"Prionace glauca",3.7475,43.1336111111111
"Prionace glauca",5.97666666666667,42.8116666666667
"Prionace glauca",4.29027777777778,43.3863888888889
"Prionace glauca",3.86805555555556,43.0777777777778
"Prionace glauca",5.38055555555556,42.8830555555556
"Prionace glauca",3.4975,43.2727777777778
"Prionace glauca",3.62333333333333,43.3208333333333
"Prionace glauca",6.8975,43.2822222222222
"Prionace glauca",5.77,42.9197222222222
"Prionace glauca",4.35722222222222,43.3263888888889
"Prionace glauca",5.75722222222222,43.0013888888906
"Prionace glauca",9.54972222222222,42.6580555555556
"Prionace glauca",3.70055555555556,43.3952777777778
"Prionace glauca",6.01944444444444,42.9361111111111
"Prionace glauca",5.965,42.9405555555556
"Prionace glauca",3.31138888888889,42.8372222222222
"Prionace glauca",3.87638888888889,42.8063888888889
"Prionace glauca",3.84944444444444,43.1705555555556
"Prionace glauca",3.92416666666667,43.3133333333333
"Prionace glauca",3.87361111111111,43.3861111111111
"Prionace glauca",3.65083333333333,43.1488888888889
"Prionace glauca",5.735,43.0858333333333
"Prionace glauca",3.58777777777778,42.8516666666667
"Prionace glauca",3.94027777777778,43.4363888888889
"Prionace glauca",4.41611111111111,42.9013888888889
"Prionace glauca",4.035,42.7766666666667
"Prionace glauca",5.94555555555556,42.8047222222222
"Prionace glauca",3.59277777777778,42.8630555555556
"Prionace glauca",3.54861111111111,42.9213888888889
"Prionace glauca",3.54305555555556,42.9202777777778
"Prionace glauca",6.85638888888889,43.2283333333333
"Prionace glauca",6.17305555555556,42.9280555555556
"Prionace glauca",3.93166666666667,43.2819444444444
"Prionace glauca",5.72416666666667,43.0536111111111
"Prionace glauca",4.11444444444444,43.3941666666667
"Prionace glauca",9.54944444444445,42.8830555555556
"Prionace glauca",4.81416666666667,42.9147222222222
"Prionace glauca",4.80472222222222,42.6508333333333
"Prionace glauca",9.53722222222222,42.7502777777778
"Prionace glauca",5.42972222222222,43.0877777777778
"Prionace glauca",3.71638888888889,43.2833333333334
"Prionace glauca",5.97305555555556,42.8447222222222
"Prionace glauca",5.92638888888889,42.8297222222222
"Prionace glauca",3.86166666666667,43.3544444444444
"Prionace glauca",5.93194444444444,42.7897222222222
"Prionace glauca",5.96833333333333,42.7558333333333
"Prionace glauca",4.11722222222222,43.15
"Prionace glauca",6.09916666666667,42.7563888888889
"Prionace glauca",3.87527777777778,43.3480555555556
"Prionace glauca",4.11527777777778,43.3497222222222
"Prionace glauca",3.92166666666667,42.2333333333334
"Prionace glauca",5.2575,42.8366666666667
"Prionace glauca",4.18,43.3491666666667
"Prionace glauca",3.44944444444444,42.6511111111111
"Prionace glauca",5.33888888888889,42.8666666666667
"Prionace glauca",5.74805555555556,43.0583333333333
"Prionace glauca",3.82555555555556,43.2922222222222
"Prionace glauca",3.43861111111111,43.0566666666667
"Prionace glauca",9.49111111111111,42.7830555555556
"Prionace glauca",4.64361111111111,43.1583333333333
"Prionace glauca",3.53972222222222,43.2461111111111
"Prionace glauca",4.09777777777778,43.1275
"Prionace glauca",3.6325,43.1683333333333
"Prionace glauca",3.8325,43.1688888888889
"Prionace glauca",3.60027777777778,42.9525
"Prionace glauca",3.99694444444444,43.3144444444444
"Prionace glauca",3.92916666666667,43.2344444444444
"Prionace glauca",5.5125,42.8416666666667
"Prionace glauca",3.59444444444444,42.4597222222222
"Prionace glauca",4.0675,43.4233333333333
"Prionace glauca",4.30083333333333,43.1566666666667
"Prionace glauca",3.98861111111111,43.2977777777778
"Prionace glauca",4.28,43.2658333333333
"Prionace glauca",4.28,43.2658333333333
"Prionace glauca",3.46805555555556,43.2841666666667
"Prionace glauca",3.46805555555556,43.2841666666667
"Prionace glauca",4.81166666666667,43.0219444444444
"Prionace glauca",3.75194444444444,43.0263888888889
"Prionace glauca",3.64222222222222,43.1452777777778
"Prionace glauca",5.9675,42.7558333333333
"Prionace glauca",3.73,43.2366666666667
"Prionace glauca",4.41361111111111,42.9472222222222
"Prionace glauca",3.65055555555556,43.0375
"Prionace glauca",3.78638888888889,43.2511111111111
"Prionace glauca",4.34111111111111,43.0047222222239
"Prionace glauca",4.00138888889056,43.0911111111111
"Prionace glauca",3.46805555555556,43.2841666666667
"Prionace glauca",9.54138888888889,42.7975
"Prionace glauca",3.42611111111111,43.0633333333333
"Prionace glauca",4.57888888888889,43.2688888888889
"Prionace glauca",4.56638888888889,43.2619444444444
"Prionace glauca",4.52472222222222,43.2769444444444
"Prionace glauca",3.46805555555556,43.2841666666667
"Prionace glauca",3.76194444444444,43.1427777777778
"Prionace glauca",3.47861111111111,42.9055555555556
"Prionace glauca",3.64222222222222,43.0786111111111
"Prionace glauca",4.00250000000167,43.0027777777794
"Prionace glauca",3.51777777777778,43.0016666666683
"Prionace glauca",3.57527777777778,43.0080555555572
"Prionace glauca",3.52722222222222,43.0344444444444
"Prionace glauca",6.02388888888889,42.7122222222222
"Prionace glauca",3.88416666666667,43.1005555555556
"Prionace glauca",3.52972222222222,43.2947222222222
"Prionace glauca",9.54972222222222,42.7933333333333
"Prionace glauca",1.82583333333333,40.3536111111111
